id_cliente;data_compra;valor;categoria
CLI01638;03/02/2025;788,5;Informática
CLI01638;25/02/2026;286,0;Informática
CLI01642;19/01/2025;344,99;Eletro
CLI01643;22/07/2024;2899,32;Móveis
CLI01643;02/06/2025;667,27;Móveis
CLI01644;22/08/2025;984,64;Informática
CLI01645;31/05/2024;790,6;Móveis
CLI01646;10/03/2023;141,35;Móveis
CLI01646;20/01/2026;1238,89;Eletro
CLI01647;17/04/2024;1387,76;Informática
CLI01647;22/06/2024;383,86;Cama/Mesa/Banho
CLI01651;26/01/2023;1036,87;Informática
CLI01653;04/10/2024;1586,07;Cama/Mesa/Banho
CLI01656;05/12/2024;422,35;Eletro
CLI01656;02/05/2025;448,37;Eletro
CLI01658;13/06/2024;601,18;Móveis
CLI01658;16/08/2025;975,22;Informática
CLI01659;08/06/2025;311,67;Móveis
CLI01660;10/10/2024;686,24;Informática
CLI01660;03/12/2024;2313,11;Móveis
CLI01660;07/11/2025;978,04;Cama/Mesa/Banho
CLI01662;03/07/2023;399,46;Cama/Mesa/Banho
CLI01662;16/01/2025;1227,48;Eletro
CLI01662;30/05/2025;873,8;Cama/Mesa/Banho
CLI01664;19/04/2024;408,39;Móveis
CLI01664;25/08/2024;248,46;Eletro
CLI01664;18/10/2024;826,61;Cama/Mesa/Banho
CLI01666;07/02/2025;1228,38;Cama/Mesa/Banho
CLI01668;26/10/2023;1548,77;Informática
CLI01668;31/03/2024;340,85;Cama/Mesa/Banho
CLI01668;10/08/2024;295,19;Eletro
CLI01668;26/08/2024;2441,1;Informática
CLI01668;23/09/2024;466,9;Eletro
CLI01668;28/05/2025;458,23;Informática
CLI01668;28/06/2025;1475,62;Informática
CLI01668;19/10/2025;830,41;Cama/Mesa/Banho
CLI01671;25/02/2024;1374,7;Eletro
CLI01672;25/08/2023;1234,78;Cama/Mesa/Banho
CLI01672;23/07/2024;641,87;Eletro
CLI01673;06/08/2023;531,66;Eletro
CLI01674;24/07/2025;441,15;Informática
CLI01675;11/02/2024;271,99;Eletro
CLI01675;25/03/2024;488,52;Eletro
CLI01675;13/12/2024;1035,78;Eletro
CLI01675;07/02/2025;787,65;Eletro
CLI01675;09/05/2025;686,57;Cama/Mesa/Banho
CLI01679;05/02/2025;1012,08;Informática
CLI01679;16/05/2025;1202,39;Eletro
CLI01679;06/02/2026;429,71;Eletro
CLI01681;05/10/2024;528,73;Informática
CLI01682;20/09/2023;331,37;Móveis
CLI01682;22/01/2025;467,86;Móveis
CLI01682;16/02/2025;233,98;Cama/Mesa/Banho
CLI01683;29/03/2025;264,3;Eletro
CLI01683;05/05/2025;524,37;Informática
CLI01683;29/06/2025;394,74;Informática
CLI01683;14/11/2025;435,26;Informática
CLI01683;13/02/2026;102,44;Móveis
CLI01684;21/10/2023;833,58;Móveis
CLI01684;29/07/2024;332,36;Móveis
CLI01684;25/12/2024;803,21;Eletro
CLI01684;23/02/2025;1406,25;Eletro
CLI01684;14/04/2025;1197,85;Eletro
CLI01686;27/10/2023;365,66;Informática
CLI01686;23/05/2024;3386,74;Eletro
CLI01686;24/06/2024;331,56;Cama/Mesa/Banho
CLI01686;19/09/2024;392,39;Cama/Mesa/Banho
CLI01686;26/05/2025;230,2;Móveis
CLI01686;30/10/2025;543,71;Eletro
CLI01686;02/03/2026;380,68;Móveis
CLI01687;25/01/2024;5311,92;Móveis
CLI01690;29/02/2024;229,66;Móveis
CLI01691;02/12/2023;465,56;Eletro
CLI01691;20/05/2025;493,89;Móveis
CLI01691;14/11/2025;1214,52;Móveis
CLI01692;21/06/2024;403,53;Informática
CLI01692;03/12/2024;1097,36;Cama/Mesa/Banho
CLI01692;26/11/2025;867,64;Eletro
CLI01693;25/05/2024;961,59;Informática
CLI01693;04/05/2025;637,44;Móveis
CLI01694;10/09/2025;1052,83;Informática
CLI01695;05/07/2023;371,89;Móveis
CLI01695;25/07/2024;485,84;Móveis
CLI01695;25/01/2025;624,19;Eletro
CLI01696;09/09/2023;456,61;Eletro
CLI01696;13/06/2024;629,53;Móveis
CLI01696;11/12/2024;426,51;Eletro
CLI01696;14/09/2025;657,2;Eletro
CLI01696;03/11/2025;532,87;Informática
CLI01697;22/12/2023;354,12;Móveis
CLI01699;21/04/2025;477,57;Cama/Mesa/Banho
CLI01700;13/12/2024;189,68;Móveis
CLI01700;19/01/2026;561,82;Informática
CLI01701;22/01/2024;970,94;Eletro
CLI01701;27/03/2025;99,1;Eletro
CLI01703;02/07/2023;2027,06;Informática
CLI01703;11/09/2024;455,36;Eletro
CLI01703;18/03/2025;2065,06;Eletro
CLI01703;02/05/2025;389,17;Móveis
CLI01704;24/12/2023;461,95;Cama/Mesa/Banho
CLI01704;29/12/2024;211,12;Cama/Mesa/Banho
CLI01705;25/07/2025;562,83;Eletro
CLI01705;10/08/2025;469,17;Eletro
CLI01706;08/12/2023;634,98;Informática
CLI01706;06/07/2024;440,02;Móveis
CLI01706;16/09/2025;528,78;Informática
CLI01707;11/08/2025;1791,86;Móveis
CLI01710;07/07/2025;544,6;Informática
CLI01715;20/02/2023;480,38;Móveis
CLI01715;16/03/2024;363,26;Informática
CLI01715;29/03/2024;1701,06;Eletro
CLI01719;06/09/2024;1302,62;Eletro
CLI01719;02/04/2025;628,29;Cama/Mesa/Banho
CLI01719;06/07/2025;1978,2;Eletro
CLI01721;13/01/2025;627,75;Eletro
CLI01721;29/05/2025;808,78;Informática
CLI01722;08/08/2024;448,99;Informática
CLI01722;05/09/2025;938,65;Informática
CLI01723;31/01/2025;799,48;Eletro
CLI01724;02/09/2025;1376,96;Eletro
CLI01726;18/04/2024;4209,94;Informática
CLI01726;06/12/2024;741,92;Móveis
CLI01726;08/08/2025;651,46;Móveis
CLI01726;11/02/2026;522,37;Informática
CLI01734;19/07/2024;424,15;Informática
CLI01734;12/01/2025;423,08;Móveis
CLI01734;15/04/2025;3163,37;Eletro
CLI01734;15/04/2025;844,1;Eletro
CLI01734;25/06/2025;1047,71;Informática
CLI01734;10/10/2025;653,02;Móveis
CLI01736;13/04/2024;672,07;Cama/Mesa/Banho
CLI01736;26/01/2026;434,15;Eletro
CLI01741;16/11/2024;425,59;Eletro
CLI01741;01/10/2025;606,18;Móveis
CLI01741;02/10/2025;659,22;Eletro
CLI01741;24/12/2025;387,69;Móveis
CLI01741;24/12/2025;408,11;Cama/Mesa/Banho
CLI01741;21/01/2026;278,84;Cama/Mesa/Banho
CLI01743;20/08/2024;956,62;Eletro
CLI01743;21/06/2025;241,99;Eletro
CLI01745;29/09/2023;375,26;Informática
CLI01745;06/08/2024;610,92;Cama/Mesa/Banho
CLI01745;05/08/2025;3061,21;Cama/Mesa/Banho
CLI01745;23/08/2025;962,42;Cama/Mesa/Banho
CLI01746;25/05/2023;530,87;Eletro
CLI01746;28/08/2023;2083,34;Eletro
CLI01746;13/01/2024;2705,71;Móveis
CLI01746;05/04/2025;360,6;Cama/Mesa/Banho
CLI01746;15/07/2025;331,73;Móveis
CLI01748;01/11/2023;594,98;Cama/Mesa/Banho
CLI01748;12/07/2025;759,93;Informática
CLI01750;24/07/2024;415,29;Móveis
CLI01750;04/01/2025;1527,69;Cama/Mesa/Banho
CLI01753;08/01/2024;404,6;Eletro
CLI01759;14/09/2025;1621,03;Cama/Mesa/Banho
CLI01764;07/07/2024;366,36;Cama/Mesa/Banho
CLI01764;14/07/2024;2884,47;Eletro
CLI01764;29/01/2025;983,72;Cama/Mesa/Banho
CLI01765;04/09/2023;123,48;Eletro
CLI01765;26/10/2023;815,15;Móveis
CLI01766;02/03/2024;791,06;Informática
CLI01766;26/09/2024;689,55;Eletro
CLI01766;02/03/2026;1035,07;Móveis
CLI01768;09/10/2024;871,43;Eletro
CLI01768;09/06/2025;1325,33;Eletro
CLI01770;25/09/2023;552,7;Informática
CLI01770;14/10/2023;3018,81;Informática
CLI01770;29/06/2025;2451,39;Informática
CLI01773;26/07/2023;386,61;Informática
CLI01773;30/09/2023;827,07;Móveis
CLI01773;14/02/2024;687,09;Cama/Mesa/Banho
CLI01773;25/03/2025;651,03;Informática
CLI01774;27/08/2023;1257,25;Informática
CLI01774;12/11/2023;632,1;Cama/Mesa/Banho
CLI01774;27/07/2025;675,71;Cama/Mesa/Banho
CLI01775;05/12/2023;1642,81;Cama/Mesa/Banho
CLI01775;11/04/2024;1061,59;Cama/Mesa/Banho
CLI01775;13/11/2024;1910,65;Móveis
CLI01775;25/04/2025;187,16;Eletro
CLI01775;21/06/2025;941,01;Cama/Mesa/Banho
CLI01775;11/09/2025;433,13;Informática
CLI01775;19/02/2026;916,96;Cama/Mesa/Banho
CLI01776;14/11/2024;741,78;Informática
CLI01777;28/11/2022;1158,71;Móveis
CLI01777;08/03/2025;430,25;Móveis
CLI01778;03/11/2023;345,82;Cama/Mesa/Banho
CLI01778;29/06/2025;938,14;Móveis
CLI01779;09/07/2024;2449,95;Móveis
CLI01779;04/03/2025;470,5;Informática
CLI01782;13/01/2025;891,27;Informática
CLI01782;03/02/2026;629,85;Cama/Mesa/Banho
CLI01783;19/05/2024;495,59;Cama/Mesa/Banho
CLI01783;02/03/2026;435,66;Cama/Mesa/Banho
CLI01783;14/03/2026;1586,86;Móveis
CLI01787;21/01/2023;498,8;Informática
CLI01787;30/11/2023;642,5;Móveis
CLI01787;17/02/2024;611,51;Eletro
CLI01787;03/07/2024;530,01;Cama/Mesa/Banho
CLI01787;27/11/2024;360,41;Móveis
CLI01788;02/11/2023;1336,36;Móveis
CLI01788;12/03/2024;1046,12;Eletro
CLI01792;21/09/2023;193,08;Informática
CLI01792;16/10/2023;532,94;Informática
CLI01792;28/06/2025;2497,55;Cama/Mesa/Banho
CLI01795;18/11/2023;761,63;Móveis
CLI01795;01/07/2024;361,52;Cama/Mesa/Banho
CLI01795;18/11/2024;1018,5;Móveis
CLI01795;12/02/2026;1359,03;Móveis
CLI01796;21/01/2024;409,73;Informática
CLI01796;06/12/2024;555,07;Cama/Mesa/Banho
CLI01796;15/03/2025;969,2;Móveis
CLI01796;04/04/2025;534,35;Informática
CLI01796;15/02/2026;690,14;Informática
CLI01797;10/10/2023;363,04;Cama/Mesa/Banho
CLI01797;13/03/2024;797,99;Eletro
CLI01797;12/04/2024;1215,9;Móveis
CLI01797;14/04/2024;516,36;Eletro
CLI01797;16/01/2025;791,84;Eletro
CLI01797;14/02/2025;1207,27;Eletro
CLI01797;23/02/2025;1319,06;Móveis
CLI01797;21/01/2026;424,27;Informática
CLI01798;24/04/2025;2073,04;Móveis
CLI01798;12/05/2025;1589,5;Cama/Mesa/Banho
CLI01800;27/02/2025;381,55;Móveis
CLI01800;05/09/2025;463,04;Móveis
CLI01801;20/06/2024;1261,51;Móveis
CLI01801;29/11/2024;2237,89;Eletro
CLI01801;25/01/2025;344,0;Eletro
CLI01801;14/09/2025;407,05;Cama/Mesa/Banho
CLI01802;22/05/2025;690,47;Eletro
CLI01803;01/07/2023;1569,52;Informática
CLI01803;05/11/2024;233,42;Móveis
CLI01803;17/10/2025;146,81;Eletro
CLI01803;28/01/2026;454,1;Móveis
CLI01804;25/11/2023;498,13;Móveis
CLI01805;08/06/2024;880,48;Móveis
CLI01807;13/06/2025;1198,37;Móveis
CLI01809;02/05/2023;2108,25;Informática
CLI01809;30/01/2024;351,41;Cama/Mesa/Banho
CLI01809;29/03/2024;337,17;Eletro
CLI01809;07/08/2024;476,03;Eletro
CLI01813;14/11/2024;534,34;Eletro
CLI01813;19/03/2025;396,66;Cama/Mesa/Banho
CLI01813;24/09/2025;253,33;Eletro
CLI01814;16/02/2024;557,12;Informática
CLI01814;23/02/2026;241,31;Cama/Mesa/Banho
CLI01818;11/08/2024;500,45;Informática
CLI01818;27/01/2025;328,32;Cama/Mesa/Banho
CLI01818;03/03/2025;507,41;Móveis
CLI01818;31/05/2025;1257,08;Móveis
CLI01818;04/03/2026;782,93;Móveis
CLI01822;21/07/2024;1050,3;Móveis
CLI01824;27/12/2024;236,85;Móveis
CLI01824;25/09/2025;366,3;Informática
CLI01825;17/05/2025;365,89;Móveis
CLI01826;19/03/2023;535,29;Cama/Mesa/Banho
CLI01826;09/12/2023;1087,67;Eletro
CLI01826;06/01/2024;973,16;Cama/Mesa/Banho
CLI01826;25/06/2024;765,71;Informática
CLI01826;18/07/2024;379,35;Cama/Mesa/Banho
CLI01826;21/03/2025;1703,94;Eletro
CLI01826;20/05/2025;520,39;Informática
CLI01826;18/06/2025;513,78;Informática
CLI01826;27/07/2025;641,48;Cama/Mesa/Banho
CLI01826;14/02/2026;414,32;Eletro
CLI01827;10/03/2024;1535,39;Eletro
CLI01827;16/12/2025;1993,29;Eletro
CLI01831;19/04/2024;288,17;Móveis
CLI01831;15/08/2024;411,58;Móveis
CLI01831;16/12/2024;1211,5;Móveis
CLI01831;25/07/2025;2015,73;Cama/Mesa/Banho
CLI01831;29/01/2026;1412,69;Móveis
CLI01832;08/08/2024;245,2;Móveis
CLI01832;02/10/2025;1314,0;Informática
CLI01833;10/02/2024;219,27;Cama/Mesa/Banho
CLI01833;06/10/2024;1169,39;Informática
CLI01833;22/12/2024;900,72;Cama/Mesa/Banho
CLI01835;19/10/2024;394,01;Móveis
CLI01835;23/07/2025;545,79;Eletro
CLI01835;11/02/2026;678,37;Informática
CLI01838;25/01/2024;1068,05;Móveis
CLI01839;25/11/2023;398,58;Cama/Mesa/Banho
CLI01839;11/01/2024;453,96;Móveis
CLI01840;21/02/2025;635,38;Cama/Mesa/Banho
CLI01840;25/10/2025;532,59;Móveis
CLI01842;06/05/2024;401,29;Cama/Mesa/Banho
CLI01842;14/08/2024;1109,54;Informática
CLI01842;07/09/2025;601,14;Informática
CLI01842;02/11/2025;1085,78;Móveis
CLI01843;20/05/2025;1678,7;Eletro
CLI01844;23/01/2023;138,06;Móveis
CLI01844;24/02/2023;3227,43;Informática
CLI01845;06/01/2024;842,25;Móveis
CLI01846;27/08/2024;791,9;Eletro
CLI01850;29/06/2025;406,43;Móveis
CLI01850;07/11/2025;606,6;Informática
CLI01851;21/08/2023;2931,83;Informática
CLI01851;28/12/2023;253,34;Informática
CLI01851;13/01/2024;390,53;Cama/Mesa/Banho
CLI01851;21/03/2025;2280,75;Informática
CLI01852;04/09/2024;113,16;Informática
CLI01852;25/09/2024;972,81;Informática
CLI01852;20/07/2025;194,42;Móveis
CLI01852;16/08/2025;1733,69;Móveis
CLI01852;26/09/2025;589,18;Cama/Mesa/Banho
CLI01852;07/11/2025;276,22;Cama/Mesa/Banho
CLI01852;13/11/2025;932,99;Informática
CLI01852;03/01/2026;906,42;Móveis
CLI01853;13/04/2023;894,59;Móveis
CLI01853;08/01/2024;557,97;Informática
CLI01853;11/06/2024;682,86;Eletro
CLI01853;13/06/2024;1054,44;Cama/Mesa/Banho
CLI01853;29/07/2024;706,16;Cama/Mesa/Banho
CLI01853;24/08/2024;1758,77;Eletro
CLI01853;02/07/2025;529,73;Móveis
CLI01853;28/10/2025;331,49;Cama/Mesa/Banho
CLI01855;09/11/2023;2331,61;Móveis
CLI01855;15/09/2025;1009,9;Informática
CLI01855;27/11/2025;236,08;Móveis
CLI01857;21/01/2024;239,47;Informática
CLI01857;05/12/2024;500,64;Informática
CLI01859;13/06/2023;687,15;Eletro
CLI01859;24/08/2024;144,2;Móveis
CLI01859;02/12/2024;3046,96;Móveis
CLI01859;24/01/2026;548,75;Cama/Mesa/Banho
CLI01860;02/10/2023;1158,24;Informática
CLI01860;26/07/2024;1680,37;Cama/Mesa/Banho
CLI01860;31/10/2025;839,51;Cama/Mesa/Banho
CLI01862;26/08/2023;663,87;Eletro
CLI01862;19/12/2024;213,26;Móveis
CLI01862;30/09/2025;339,73;Informática
CLI01863;25/02/2024;665,76;Eletro
CLI01864;12/01/2024;657,81;Cama/Mesa/Banho
CLI01864;29/03/2025;773,19;Cama/Mesa/Banho
CLI01865;03/09/2024;841,67;Móveis
CLI01865;26/05/2025;1072,52;Informática
CLI01865;06/10/2025;720,44;Cama/Mesa/Banho
CLI01866;18/05/2024;732,51;Móveis
CLI01866;01/11/2024;862,74;Informática
CLI01868;21/10/2023;231,5;Cama/Mesa/Banho
CLI01868;02/07/2025;1021,27;Móveis
CLI01870;06/02/2024;1207,21;Eletro
CLI01870;09/06/2024;1154,25;Móveis
CLI01870;30/06/2024;999,19;Móveis
CLI01873;05/08/2023;505,88;Eletro
CLI01875;24/06/2024;1023,58;Cama/Mesa/Banho
CLI01876;20/04/2024;2467,83;Informática
CLI01876;12/10/2024;564,68;Informática
CLI01876;26/10/2024;391,29;Móveis
CLI01877;27/07/2024;1001,61;Informática
CLI01877;22/11/2025;2184,98;Informática
CLI01878;09/09/2023;970,03;Eletro
CLI01878;23/04/2025;1008,43;Cama/Mesa/Banho
CLI01878;22/10/2025;391,09;Móveis
CLI01880;24/09/2023;586,7;Eletro
CLI01880;16/10/2023;1085,45;Eletro
CLI01880;19/04/2024;968,96;Informática
CLI01880;30/06/2024;521,76;Cama/Mesa/Banho
CLI01880;02/08/2024;532,91;Móveis
CLI01880;12/01/2025;730,63;Informática
CLI01880;16/01/2025;177,16;Informática
CLI01880;01/03/2026;486,45;Informática
CLI01881;02/09/2025;1038,05;Cama/Mesa/Banho
CLI01881;16/09/2025;800,84;Móveis
CLI01885;11/11/2024;1705,5;Informática
CLI01886;18/09/2023;725,12;Móveis
CLI01886;08/08/2024;525,31;Eletro
CLI01886;16/12/2024;429,74;Informática
CLI01887;19/10/2023;681,37;Móveis
CLI01888;14/12/2023;269,56;Móveis
CLI01889;08/11/2023;206,71;Móveis
CLI01889;03/05/2024;822,3;Informática
CLI01889;06/04/2025;251,46;Eletro
CLI01891;04/02/2023;1713,02;Informática
CLI01891;26/05/2025;95,22;Móveis
CLI01892;13/06/2023;461,66;Móveis
CLI01892;25/07/2024;939,47;Informática
CLI01892;09/07/2025;703,47;Cama/Mesa/Banho
CLI01892;28/10/2025;620,1;Cama/Mesa/Banho
CLI01893;14/11/2024;926,47;Eletro
CLI01893;05/12/2025;501,79;Informática
CLI01896;30/09/2024;754,89;Cama/Mesa/Banho
CLI01900;17/08/2023;582,69;Eletro
CLI01900;03/10/2025;2956,74;Móveis
CLI01904;22/03/2024;382,59;Informática
CLI01904;09/03/2025;722,22;Informática
CLI01904;05/09/2025;1301,76;Informática
CLI01907;05/01/2025;704,61;Eletro
CLI01907;07/01/2025;712,78;Eletro
CLI01908;03/04/2023;1340,89;Cama/Mesa/Banho
CLI01910;03/08/2024;1006,33;Móveis
CLI01910;19/08/2024;1497,07;Cama/Mesa/Banho
CLI01911;10/07/2024;319,6;Informática
CLI01911;18/07/2024;496,86;Informática
CLI01911;22/06/2025;376,87;Cama/Mesa/Banho
CLI01913;01/11/2024;1723,76;Móveis
CLI01916;20/08/2024;5607,22;Informática
CLI01916;14/11/2024;393,91;Informática
CLI01916;22/04/2025;1297,34;Eletro
CLI01917;28/12/2024;390,41;Cama/Mesa/Banho
CLI01918;17/06/2025;690,3;Móveis
CLI01918;27/11/2025;338,4;Cama/Mesa/Banho
CLI01919;15/11/2024;664,81;Cama/Mesa/Banho
CLI01920;22/08/2023;3135,82;Cama/Mesa/Banho
CLI01920;11/02/2024;707,91;Móveis
CLI01922;16/12/2022;669,77;Informática
CLI01922;12/08/2024;786,38;Eletro
CLI01923;22/01/2025;1810,19;Informática
CLI01924;28/08/2023;1255,66;Cama/Mesa/Banho
CLI01924;27/09/2024;2028,79;Cama/Mesa/Banho
CLI01924;08/03/2025;297,19;Informática
CLI01924;04/07/2025;908,27;Informática
CLI01927;03/01/2025;268,96;Cama/Mesa/Banho
CLI01929;17/09/2023;239,86;Informática
CLI01929;15/07/2024;582,39;Informática
CLI01929;23/09/2024;2509,02;Cama/Mesa/Banho
CLI01929;31/05/2025;1099,24;Eletro
CLI01929;23/07/2025;858,5;Cama/Mesa/Banho
CLI01930;01/01/2024;1419,85;Móveis
CLI01931;01/11/2023;1667,4;Informática
CLI01931;27/03/2024;760,85;Cama/Mesa/Banho
CLI01933;26/01/2024;638,99;Eletro
CLI01933;09/09/2024;1090,16;Móveis
CLI01936;08/03/2024;966,86;Cama/Mesa/Banho
CLI01937;19/11/2024;511,37;Eletro
CLI01937;25/10/2025;371,29;Informática
CLI01937;05/02/2026;567,89;Eletro
CLI01938;04/02/2024;64,95;Móveis
CLI01938;19/04/2024;86,38;Eletro
CLI01938;08/09/2024;719,96;Eletro
CLI01938;24/09/2025;181,82;Móveis
CLI01944;02/04/2024;943,99;Móveis
CLI01944;10/08/2024;1071,01;Informática
CLI01945;25/01/2024;1681,71;Eletro
CLI01945;07/04/2024;975,73;Móveis
CLI01945;19/06/2025;1119,87;Eletro
CLI01947;01/11/2023;690,16;Informática
CLI01947;11/11/2023;763,76;Informática
CLI01947;01/03/2026;426,28;Informática
CLI01948;03/11/2023;2985,41;Cama/Mesa/Banho
CLI01952;10/12/2023;394,61;Informática
CLI01952;18/02/2025;472,74;Cama/Mesa/Banho
CLI01952;14/01/2026;905,8;Cama/Mesa/Banho
CLI01953;14/11/2023;1398,02;Informática
CLI01953;01/06/2024;474,98;Eletro
CLI01953;24/05/2025;953,11;Móveis
CLI01953;16/02/2026;1185,48;Eletro
CLI01955;26/11/2024;966,04;Informática
CLI01956;16/10/2024;156,01;Móveis
CLI01956;24/12/2025;412,49;Informática
CLI01958;16/01/2024;543,56;Móveis
CLI01958;20/01/2024;738,58;Móveis
CLI01958;04/09/2025;2627,38;Eletro
CLI01960;20/03/2025;304,52;Eletro
CLI01960;11/03/2026;2273,32;Móveis
CLI01962;12/11/2023;1096,53;Eletro
CLI01962;27/02/2024;524,17;Móveis
CLI01962;01/02/2025;1214,13;Eletro
CLI01962;05/09/2025;317,3;Eletro
CLI01963;16/12/2023;589,79;Cama/Mesa/Banho
CLI01963;24/06/2024;824,85;Eletro
CLI01963;24/01/2025;534,07;Móveis
CLI01963;31/08/2025;1193,17;Informática
CLI01963;31/01/2026;579,83;Cama/Mesa/Banho
CLI01970;29/08/2023;592,6;Eletro
CLI01972;01/04/2024;396,57;Cama/Mesa/Banho
CLI01972;21/07/2024;565,37;Eletro
CLI01972;30/12/2025;3014,78;Eletro
CLI01975;01/09/2023;2969,87;Móveis
CLI01975;06/12/2024;1417,94;Cama/Mesa/Banho
CLI01975;27/04/2025;970,48;Cama/Mesa/Banho
CLI01975;26/07/2025;293,18;Móveis
CLI01976;02/02/2024;689,65;Cama/Mesa/Banho
CLI01978;21/07/2025;1201,97;Móveis
CLI01981;29/02/2024;1162,8;Móveis
CLI01981;02/05/2024;596,34;Informática
CLI01981;23/05/2024;1392,6;Informática
CLI01981;15/10/2024;862,57;Cama/Mesa/Banho
CLI01981;25/02/2025;609,63;Cama/Mesa/Banho
CLI01983;02/01/2024;845,15;Móveis
CLI01984;03/07/2023;771,34;Móveis
CLI01984;20/09/2023;821,82;Informática
CLI01984;04/06/2024;1437,16;Cama/Mesa/Banho
CLI01984;17/12/2024;1811,22;Móveis
CLI01984;07/06/2025;2663,11;Móveis
CLI01984;29/08/2025;702,99;Cama/Mesa/Banho
CLI01984;16/01/2026;374,2;Eletro
CLI01987;06/12/2023;662,97;Informática
CLI01987;28/01/2025;3036,62;Eletro
CLI01987;21/12/2025;636,59;Cama/Mesa/Banho
CLI01988;04/08/2023;1365,17;Eletro
CLI01988;28/01/2024;1507,28;Eletro
CLI01990;10/03/2024;435,81;Móveis
CLI01990;27/07/2024;714,17;Eletro
CLI01990;05/08/2024;2380,57;Informática
CLI01990;13/06/2025;553,9;Informática
CLI01991;01/10/2023;258,64;Cama/Mesa/Banho
CLI01991;31/08/2024;2363,79;Cama/Mesa/Banho
CLI01991;04/09/2024;796,35;Móveis
CLI01993;26/08/2023;337,41;Eletro
CLI01993;21/11/2023;627,06;Cama/Mesa/Banho
CLI01993;18/07/2024;570,28;Móveis
CLI01995;25/03/2024;288,67;Cama/Mesa/Banho
CLI01995;04/09/2024;351,42;Cama/Mesa/Banho
CLI01995;21/11/2024;1751,89;Cama/Mesa/Banho
CLI01995;01/09/2025;1374,94;Cama/Mesa/Banho
CLI01996;20/12/2023;611,42;Informática
CLI01996;17/11/2024;559,24;Informática
CLI01998;01/09/2023;1617,16;Eletro
CLI01998;30/11/2023;746,14;Informática
CLI01998;03/12/2023;482,57;Cama/Mesa/Banho
CLI01998;21/04/2024;901,47;Informática
CLI01998;04/06/2024;1704,88;Informática
CLI01998;31/08/2024;879,37;Informática
CLI01998;30/12/2024;952,75;Informática
CLI01998;09/01/2025;562,5;Móveis
CLI01999;26/08/2024;1796,01;Cama/Mesa/Banho
CLI01999;14/07/2025;380,74;Móveis
CLI01999;02/01/2026;752,2;Móveis
CLI02000;18/10/2023;282,36;Informática
CLI02000;27/10/2023;435,54;Eletro
CLI02000;22/12/2023;369,62;Eletro
CLI02000;09/01/2024;433,17;Móveis
CLI02000;03/06/2024;1344,54;Cama/Mesa/Banho
CLI02000;17/06/2024;1603,54;Móveis
CLI02000;23/11/2024;1505,13;Cama/Mesa/Banho
CLI02000;15/11/2025;649,61;Cama/Mesa/Banho
CLI02004;25/05/2024;950,86;Eletro
CLI02004;08/06/2025;622,86;Informática
CLI02004;11/09/2025;1324,29;Cama/Mesa/Banho
CLI02007;25/08/2024;629,24;Móveis
CLI02007;16/09/2024;532,89;Eletro
CLI02007;25/11/2024;4230,99;Eletro
CLI02007;05/12/2024;551,73;Móveis
CLI02007;17/02/2026;233,44;Móveis
CLI02009;23/12/2023;2234,01;Eletro
CLI02009;03/10/2024;1165,18;Informática
CLI02009;28/06/2025;799,7;Móveis
CLI02009;15/10/2025;846,64;Informática
CLI02010;03/12/2023;2331,05;Móveis
CLI02010;30/12/2023;2116,11;Móveis
CLI02011;01/01/2024;2538,66;Móveis
CLI02011;21/04/2025;919,54;Eletro
CLI02011;11/07/2025;1235,08;Eletro
CLI02012;06/01/2025;444,21;Eletro
CLI02013;08/04/2024;362,88;Móveis
CLI02013;04/12/2024;1000,71;Móveis
CLI02013;28/08/2025;787,19;Eletro
CLI02013;26/02/2026;1207,95;Cama/Mesa/Banho
CLI02015;03/02/2025;390,53;Móveis
CLI02015;11/07/2025;1253,25;Cama/Mesa/Banho
CLI02015;10/08/2025;463,86;Eletro
CLI02016;30/11/2023;2039,14;Informática
CLI02016;11/05/2024;548,86;Eletro
CLI02016;04/07/2024;577,97;Informática
CLI02016;23/02/2025;1232,66;Eletro
CLI02016;20/04/2025;349,16;Cama/Mesa/Banho
CLI02016;07/08/2025;860,68;Cama/Mesa/Banho
CLI02016;13/09/2025;1063,81;Cama/Mesa/Banho
CLI02017;04/02/2025;635,97;Móveis
CLI02018;18/11/2023;182,22;Eletro
CLI02018;14/03/2026;483,72;Informática
CLI02020;15/04/2025;484,48;Eletro
CLI02022;08/04/2024;1650,26;Eletro
CLI02023;08/06/2023;768,17;Informática
CLI02023;12/12/2023;265,16;Eletro
CLI02023;06/05/2024;754,58;Eletro
CLI02024;21/08/2024;652,38;Móveis
CLI02025;11/09/2023;601,47;Eletro
CLI02025;17/09/2024;1062,68;Móveis
CLI02025;11/11/2025;609,37;Informática
CLI02025;04/12/2025;838,26;Eletro
CLI02027;12/02/2025;1463,52;Informática
CLI02028;21/07/2023;712,49;Informática
CLI02028;27/10/2023;4756,28;Eletro
CLI02028;03/06/2024;248,7;Móveis
CLI02028;12/08/2025;1323,21;Cama/Mesa/Banho
CLI02032;03/11/2023;441,46;Móveis
CLI02032;30/11/2023;462,73;Eletro
CLI02032;14/02/2025;475,19;Cama/Mesa/Banho
CLI02036;10/03/2023;840,23;Móveis
CLI02036;21/02/2025;314,72;Informática
CLI02037;24/10/2023;332,87;Eletro
CLI02037;02/01/2024;1228,13;Cama/Mesa/Banho
CLI02037;15/05/2025;525,06;Móveis
CLI02038;13/04/2025;965,36;Móveis
