id_contrato;data_consulta;score;motivo_consulta
C00448;05/07/2025;821;Aprovacao de crediario
C00449;31/05/2025;913;Aprovacao de crediario
C00451;05/10/2024;578;Aprovacao de crediario
C00451;26/04/2025;312;Revisao de carteira
C00452;28/01/2025;569;Aprovacao de crediario
C00452;10/02/2026;698;Revisao de carteira
C00453;04/05/2025;704;Aprovacao de crediario
C00453;11/12/2025;843;Revisao de carteira
C00454;19/09/2024;791;Aprovacao de crediario
C00454;17/10/2025;374;Revisao de carteira
C00455;03/03/2025;659;Aprovacao de crediario
C00455;11/03/2026;311;Revisao de carteira
C00456;27/04/2025;621;Aprovacao de crediario
C00456;01/03/2026;260;Revisao de carteira
C00457;06/04/2025;575;Aprovacao de crediario
C00457;09/02/2026;280;Revisao de carteira
C00461;24/08/2025;525;Aprovacao de crediario
C00461;02/02/2026;223;Revisao de carteira
C00463;20/06/2024;743;Aprovacao de crediario
C00463;21/07/2025;309;Revisao de carteira
C00464;30/08/2024;824;Aprovacao de crediario
C00464;11/08/2025;857;Revisao de carteira
C00465;28/10/2024;651;Aprovacao de crediario
C00465;06/11/2025;226;Revisao de carteira
C00466;15/06/2024;684;Aprovacao de crediario
C00467;15/07/2024;427;Aprovacao de crediario
C00467;09/02/2025;212;Revisao de carteira
C00468;07/11/2024;814;Aprovacao de crediario
C00469;02/08/2024;779;Aprovacao de crediario
C00470;21/06/2024;865;Aprovacao de crediario
C00471;06/07/2025;532;Aprovacao de crediario
C00472;25/10/2024;644;Aprovacao de crediario
C00472;28/09/2025;727;Revisao de carteira
C00473;26/06/2025;648;Aprovacao de crediario
C00474;13/10/2025;722;Aprovacao de crediario
C00475;29/11/2024;734;Aprovacao de crediario
C00476;14/10/2025;649;Aprovacao de crediario
C00476;14/02/2026;173;Revisao de carteira
C00477;15/03/2025;657;Aprovacao de crediario
C00477;24/01/2026;277;Revisao de carteira
C00479;06/02/2025;479;Aprovacao de crediario
C00479;27/02/2026;290;Revisao de carteira
C00480;24/07/2024;635;Aprovacao de crediario
C00481;19/12/2024;614;Aprovacao de crediario
C00481;01/02/2026;267;Revisao de carteira
C00482;01/10/2025;826;Aprovacao de crediario
C00483;02/05/2025;437;Aprovacao de crediario
C00483;15/02/2026;191;Revisao de carteira
C00484;03/11/2024;654;Aprovacao de crediario
C00484;30/06/2025;890;Revisao de carteira
C00485;05/07/2025;505;Aprovacao de crediario
C00485;24/02/2026;652;Revisao de carteira
C00486;17/10/2025;654;Aprovacao de crediario
C00488;22/09/2025;726;Aprovacao de crediario
C00489;13/11/2025;595;Aprovacao de crediario
C00489;03/03/2026;238;Revisao de carteira
C00490;24/10/2024;724;Aprovacao de crediario
C00491;19/07/2024;779;Aprovacao de crediario
C00492;24/02/2025;704;Aprovacao de crediario
C00493;31/08/2025;655;Aprovacao de crediario
C00493;05/03/2026;219;Revisao de carteira
C00494;07/11/2024;748;Aprovacao de crediario
C00494;12/12/2025;270;Revisao de carteira
C00495;03/11/2025;707;Aprovacao de crediario
C00496;07/10/2025;962;Aprovacao de crediario
C00496;02/03/2026;666;Revisao de carteira
C00497;26/09/2025;670;Aprovacao de crediario
C00498;14/07/2024;718;Aprovacao de crediario
C00498;19/02/2025;166;Revisao de carteira
C00499;21/09/2025;730;Aprovacao de crediario
C00500;11/09/2024;785;Aprovacao de crediario
C00501;11/05/2025;645;Aprovacao de crediario
C00501;15/03/2026;231;Revisao de carteira
C00502;18/08/2024;600;Aprovacao de crediario
C00502;06/03/2025;301;Revisao de carteira
C00503;31/12/2024;689;Aprovacao de crediario
C00503;02/02/2026;265;Revisao de carteira
C00504;11/10/2025;872;Aprovacao de crediario
C00505;19/01/2025;651;Aprovacao de crediario
C00506;19/11/2024;618;Aprovacao de crediario
C00506;28/06/2025;309;Revisao de carteira
C00507;20/03/2025;705;Aprovacao de crediario
C00507;02/11/2025;335;Revisao de carteira
C00509;19/03/2025;687;Aprovacao de crediario
C00512;10/10/2024;598;Aprovacao de crediario
C00512;30/08/2025;307;Revisao de carteira
C00513;29/09/2024;776;Aprovacao de crediario
C00513;22/11/2025;666;Revisao de carteira
C00514;19/04/2025;653;Aprovacao de crediario
C00515;30/10/2024;707;Aprovacao de crediario
C00515;24/11/2025;232;Revisao de carteira
C00516;25/10/2024;590;Aprovacao de crediario
C00516;26/02/2026;283;Revisao de carteira
C00517;27/04/2025;765;Aprovacao de crediario
C00517;16/02/2026;271;Revisao de carteira
C00518;04/06/2025;644;Aprovacao de crediario
C00519;05/08/2025;678;Aprovacao de crediario
C00519;13/02/2026;314;Revisao de carteira
C00520;12/07/2025;843;Aprovacao de crediario
C00521;02/09/2025;624;Aprovacao de crediario
C00521;14/03/2026;250;Revisao de carteira
C00522;11/09/2024;434;Aprovacao de crediario
C00522;12/02/2026;210;Revisao de carteira
C00523;10/08/2025;652;Aprovacao de crediario
C00524;16/10/2024;711;Aprovacao de crediario
C00524;07/09/2025;565;Revisao de carteira
C00525;06/11/2025;628;Aprovacao de crediario
C00526;25/12/2024;635;Aprovacao de crediario
C00529;10/05/2025;718;Aprovacao de crediario
C00530;25/08/2024;479;Aprovacao de crediario
C00530;10/08/2025;717;Revisao de carteira
C00531;12/08/2024;639;Aprovacao de crediario
C00531;23/08/2025;259;Revisao de carteira
C00532;02/02/2025;719;Aprovacao de crediario
C00533;27/08/2024;685;Aprovacao de crediario
C00534;15/07/2024;537;Aprovacao de crediario
C00534;10/02/2026;368;Revisao de carteira
C00535;08/05/2025;769;Aprovacao de crediario
C00535;17/02/2026;268;Revisao de carteira
C00537;13/01/2025;686;Aprovacao de crediario
C00537;19/02/2026;275;Revisao de carteira
C00538;29/07/2024;771;Aprovacao de crediario
C00538;25/08/2025;199;Revisao de carteira
C00539;09/02/2025;784;Aprovacao de crediario
C00539;03/09/2025;290;Revisao de carteira
C00540;14/10/2024;799;Aprovacao de crediario
C00541;17/09/2024;612;Aprovacao de crediario
C00542;11/11/2024;631;Aprovacao de crediario
C00542;09/12/2025;238;Revisao de carteira
C00543;06/09/2024;724;Aprovacao de crediario
C00543;19/07/2025;282;Revisao de carteira
C00544;23/10/2025;503;Aprovacao de crediario
C00544;14/02/2026;202;Revisao de carteira
C00548;06/07/2024;665;Aprovacao de crediario
C00548;08/08/2025;225;Revisao de carteira
C00549;05/03/2025;818;Aprovacao de crediario
C00549;29/01/2026;698;Revisao de carteira
C00550;18/10/2025;503;Aprovacao de crediario
C00550;24/02/2026;219;Revisao de carteira
C00551;04/10/2025;597;Aprovacao de crediario
C00553;25/05/2025;485;Aprovacao de crediario
C00553;02/01/2026;355;Revisao de carteira
C00554;25/10/2024;874;Aprovacao de crediario
C00555;06/09/2025;542;Aprovacao de crediario
C00555;03/03/2026;423;Revisao de carteira
C00556;20/10/2025;617;Aprovacao de crediario
C00556;23/02/2026;710;Revisao de carteira
C00557;22/08/2024;873;Aprovacao de crediario
C00557;01/09/2025;337;Revisao de carteira
C00558;16/07/2025;655;Aprovacao de crediario
C00558;10/02/2026;309;Revisao de carteira
C00559;19/02/2025;886;Aprovacao de crediario
C00559;13/09/2025;822;Revisao de carteira
C00560;21/08/2025;780;Aprovacao de crediario
C00560;11/03/2026;624;Revisao de carteira
C00561;06/08/2024;740;Aprovacao de crediario
C00562;03/08/2025;664;Aprovacao de crediario
C00563;15/09/2025;615;Aprovacao de crediario
C00563;23/01/2026;250;Revisao de carteira
C00564;19/04/2025;822;Aprovacao de crediario
C00564;26/02/2026;277;Revisao de carteira
C00565;10/04/2025;844;Aprovacao de crediario
C00565;04/03/2026;250;Revisao de carteira
C00566;29/06/2025;534;Aprovacao de crediario
C00566;15/01/2026;245;Revisao de carteira
C00568;24/11/2024;635;Aprovacao de crediario
C00569;27/06/2024;616;Aprovacao de crediario
C00570;19/01/2025;661;Aprovacao de crediario
C00570;25/01/2026;294;Revisao de carteira
C00571;26/12/2024;562;Aprovacao de crediario
C00572;02/08/2025;611;Aprovacao de crediario
C00572;12/02/2026;294;Revisao de carteira
C00574;01/05/2025;775;Aprovacao de crediario
C00575;31/10/2025;739;Aprovacao de crediario
C00577;10/08/2024;624;Aprovacao de crediario
C00577;09/03/2026;174;Revisao de carteira
C00579;08/08/2024;664;Aprovacao de crediario
C00580;02/03/2025;683;Aprovacao de crediario
C00580;20/09/2025;740;Revisao de carteira
C00581;23/08/2024;773;Aprovacao de crediario
C00582;11/09/2024;632;Aprovacao de crediario
C00583;06/11/2025;554;Aprovacao de crediario
C00584;21/07/2025;689;Aprovacao de crediario
C00585;09/03/2025;640;Aprovacao de crediario
C00585;23/02/2026;262;Revisao de carteira
C00586;17/06/2024;740;Aprovacao de crediario
C00586;22/06/2025;356;Revisao de carteira
C00587;24/06/2025;510;Aprovacao de crediario
C00587;22/02/2026;751;Revisao de carteira
C00588;22/01/2025;817;Aprovacao de crediario
C00589;07/08/2025;693;Aprovacao de crediario
C00589;03/03/2026;223;Revisao de carteira
C00590;18/10/2024;535;Aprovacao de crediario
C00590;30/08/2025;207;Revisao de carteira
C00591;25/12/2024;820;Aprovacao de crediario
C00591;01/11/2025;672;Revisao de carteira
C00592;04/07/2024;837;Aprovacao de crediario
C00593;02/04/2025;913;Aprovacao de crediario
C00593;21/02/2026;266;Revisao de carteira
C00595;06/09/2024;602;Aprovacao de crediario
C00595;06/08/2025;175;Revisao de carteira
C00597;01/10/2025;995;Aprovacao de crediario
C00598;03/09/2025;600;Aprovacao de crediario
C00599;05/10/2024;592;Aprovacao de crediario
C00600;22/04/2025;632;Aprovacao de crediario
C00600;27/01/2026;178;Revisao de carteira
C00601;15/11/2024;571;Aprovacao de crediario
C00601;23/10/2025;405;Revisao de carteira
C00602;16/07/2024;675;Aprovacao de crediario
C00603;31/10/2024;727;Aprovacao de crediario
C00603;09/02/2026;367;Revisao de carteira
C00604;26/07/2025;825;Aprovacao de crediario
C00605;16/09/2025;629;Aprovacao de crediario
C00606;16/10/2024;752;Aprovacao de crediario
C00606;14/03/2026;297;Revisao de carteira
C00607;30/09/2024;553;Aprovacao de crediario
C00607;14/08/2025;380;Revisao de carteira
C00608;25/06/2025;644;Aprovacao de crediario
C00608;17/01/2026;287;Revisao de carteira
C00609;24/10/2024;680;Aprovacao de crediario
C00610;19/04/2025;708;Aprovacao de crediario
C00610;12/02/2026;771;Revisao de carteira
C00611;06/08/2025;689;Aprovacao de crediario
C00613;04/03/2025;582;Aprovacao de crediario
C00614;25/10/2024;743;Aprovacao de crediario
C00614;18/09/2025;266;Revisao de carteira
C00616;29/08/2024;559;Aprovacao de crediario
C00616;04/02/2026;215;Revisao de carteira
C00617;10/09/2025;858;Aprovacao de crediario
C00618;03/07/2024;639;Aprovacao de crediario
C00619;18/06/2025;274;Aprovacao de crediario
C00619;14/01/2026;263;Revisao de carteira
C00620;26/07/2024;603;Aprovacao de crediario
C00621;10/11/2025;548;Aprovacao de crediario
C00622;07/09/2025;597;Aprovacao de crediario
C00622;02/03/2026;357;Revisao de carteira
C00623;10/11/2024;723;Aprovacao de crediario
C00625;21/02/2025;573;Aprovacao de crediario
C00626;23/10/2024;675;Aprovacao de crediario
C00627;30/08/2024;661;Aprovacao de crediario
C00628;12/11/2024;684;Aprovacao de crediario
C00629;03/11/2025;797;Aprovacao de crediario
C00629;01/03/2026;222;Revisao de carteira
C00630;18/08/2025;621;Aprovacao de crediario
C00632;11/02/2025;764;Aprovacao de crediario
C00633;16/11/2024;641;Aprovacao de crediario
C00634;28/06/2024;637;Aprovacao de crediario
C00636;12/03/2025;688;Aprovacao de crediario
C00636;05/03/2026;281;Revisao de carteira
C00637;07/09/2024;398;Aprovacao de crediario
C00637;15/04/2025;241;Revisao de carteira
C00638;28/02/2025;759;Aprovacao de crediario
C00638;19/02/2026;759;Revisao de carteira
C00639;02/07/2025;755;Aprovacao de crediario
C00639;10/02/2026;296;Revisao de carteira
C00640;16/10/2025;553;Aprovacao de crediario
C00640;04/02/2026;819;Revisao de carteira
C00641;13/11/2024;684;Aprovacao de crediario
C00642;11/11/2025;645;Aprovacao de crediario
C00643;12/09/2024;751;Aprovacao de crediario
C00644;30/08/2024;549;Aprovacao de crediario
C00645;09/07/2025;653;Aprovacao de crediario
C00646;25/02/2025;710;Aprovacao de crediario
C00646;07/03/2026;793;Revisao de carteira
C00647;07/05/2025;786;Aprovacao de crediario
C00648;01/05/2025;681;Aprovacao de crediario
C00648;01/03/2026;344;Revisao de carteira
C00649;30/06/2025;525;Aprovacao de crediario
C00649;12/03/2026;759;Revisao de carteira
C00650;13/11/2024;749;Aprovacao de crediario
C00651;08/02/2025;716;Aprovacao de crediario
C00652;18/07/2025;529;Aprovacao de crediario
C00653;27/11/2024;600;Aprovacao de crediario
C00653;03/12/2025;230;Revisao de carteira
C00655;12/04/2025;679;Aprovacao de crediario
C00655;11/03/2026;168;Revisao de carteira
C00656;21/09/2025;727;Aprovacao de crediario
C00657;28/08/2024;507;Aprovacao de crediario
C00658;28/04/2025;759;Aprovacao de crediario
C00659;27/05/2025;866;Aprovacao de crediario
C00659;17/02/2026;218;Revisao de carteira
C00660;03/07/2024;703;Aprovacao de crediario
C00660;21/01/2025;252;Revisao de carteira
C00661;04/09/2024;694;Aprovacao de crediario
C00661;23/07/2025;176;Revisao de carteira
C00662;02/11/2024;705;Aprovacao de crediario
C00662;11/10/2025;698;Revisao de carteira
C00663;08/07/2024;744;Aprovacao de crediario
C00663;25/06/2025;845;Revisao de carteira
C00664;29/05/2025;745;Aprovacao de crediario
C00665;18/04/2025;776;Aprovacao de crediario
C00666;10/12/2024;614;Aprovacao de crediario
C00666;14/11/2025;323;Revisao de carteira
C00667;05/07/2025;773;Aprovacao de crediario
C00667;22/02/2026;667;Revisao de carteira
C00668;12/06/2024;576;Aprovacao de crediario
C00669;27/06/2024;830;Aprovacao de crediario
C00670;22/03/2025;683;Aprovacao de crediario
C00670;26/02/2026;648;Revisao de carteira
C00671;21/01/2025;672;Aprovacao de crediario
C00671;18/02/2026;203;Revisao de carteira
C00672;07/08/2024;622;Aprovacao de crediario
C00672;03/03/2026;288;Revisao de carteira
C00673;20/10/2025;704;Aprovacao de crediario
C00675;08/06/2025;540;Aprovacao de crediario
C00675;11/03/2026;264;Revisao de carteira
C00676;07/06/2025;527;Aprovacao de crediario
C00677;21/09/2025;663;Aprovacao de crediario
C00678;30/06/2024;733;Aprovacao de crediario
C00678;04/03/2026;696;Revisao de carteira
C00679;22/09/2024;808;Aprovacao de crediario
C00679;07/10/2025;331;Revisao de carteira
C00680;16/01/2025;759;Aprovacao de crediario
C00681;29/05/2025;690;Aprovacao de crediario
C00681;15/03/2026;607;Revisao de carteira
C00682;19/03/2025;829;Aprovacao de crediario
C00682;23/02/2026;819;Revisao de carteira
C00683;20/06/2024;575;Aprovacao de crediario
C00684;29/07/2024;643;Aprovacao de crediario
C00684;02/07/2025;159;Revisao de carteira
C00685;10/11/2025;898;Aprovacao de crediario
C00685;04/03/2026;276;Revisao de carteira
C00687;03/03/2025;641;Aprovacao de crediario
C00688;11/10/2024;758;Aprovacao de crediario
C00688;28/10/2025;264;Revisao de carteira
C00689;23/07/2024;873;Aprovacao de crediario
C00689;05/08/2025;167;Revisao de carteira
C00691;11/03/2025;696;Aprovacao de crediario
C00691;04/03/2026;179;Revisao de carteira
C00692;23/08/2025;677;Aprovacao de crediario
C00692;10/02/2026;238;Revisao de carteira
C00693;25/10/2024;710;Aprovacao de crediario
C00694;20/09/2024;807;Aprovacao de crediario
C00695;26/06/2025;416;Aprovacao de crediario
C00695;05/01/2026;281;Revisao de carteira
C00696;16/06/2025;404;Aprovacao de crediario
C00696;24/02/2026;283;Revisao de carteira
C00697;06/08/2024;813;Aprovacao de crediario
C00697;02/07/2025;114;Revisao de carteira
C00698;05/02/2025;858;Aprovacao de crediario
C00699;14/12/2024;733;Aprovacao de crediario
C00699;10/03/2026;731;Revisao de carteira
C00700;04/09/2025;650;Aprovacao de crediario
C00701;02/08/2025;632;Aprovacao de crediario
C00701;24/02/2026;212;Revisao de carteira
C00702;26/08/2025;587;Aprovacao de crediario
C00702;08/02/2026;243;Revisao de carteira
C00704;27/11/2024;631;Aprovacao de crediario
C00704;27/12/2025;237;Revisao de carteira
C00705;26/08/2024;750;Aprovacao de crediario
C00706;03/11/2025;598;Aprovacao de crediario
C00707;25/04/2025;597;Aprovacao de crediario
C00707;01/02/2026;340;Revisao de carteira
C00708;23/09/2025;850;Aprovacao de crediario
C00708;22/02/2026;221;Revisao de carteira
C00709;29/07/2024;486;Aprovacao de crediario
C00709;08/02/2025;236;Revisao de carteira
C00710;18/03/2025;659;Aprovacao de crediario
C00710;05/03/2026;820;Revisao de carteira
C00711;08/06/2025;607;Aprovacao de crediario
C00712;23/07/2024;857;Aprovacao de crediario
C00713;08/07/2024;654;Aprovacao de crediario
C00713;10/02/2026;343;Revisao de carteira
C00714;05/02/2025;860;Aprovacao de crediario
C00715;12/10/2024;732;Aprovacao de crediario
C00715;28/10/2025;730;Revisao de carteira
C00716;01/08/2025;798;Aprovacao de crediario
C00716;11/02/2026;244;Revisao de carteira
C00717;20/06/2024;611;Aprovacao de crediario
C00718;09/08/2024;695;Aprovacao de crediario
C00718;04/04/2025;747;Revisao de carteira
C00719;13/04/2025;554;Aprovacao de crediario
C00720;28/04/2025;796;Aprovacao de crediario
C00720;17/02/2026;618;Revisao de carteira
C00721;14/02/2025;794;Aprovacao de crediario
C00721;26/02/2026;248;Revisao de carteira
C00722;05/06/2025;614;Aprovacao de crediario
C00722;27/02/2026;244;Revisao de carteira
C00723;05/09/2024;897;Aprovacao de crediario
C00724;09/02/2025;529;Aprovacao de crediario
C00724;21/09/2025;266;Revisao de carteira
C00725;31/10/2025;655;Aprovacao de crediario
C00725;08/02/2026;193;Revisao de carteira
C00726;14/12/2024;703;Aprovacao de crediario
C00727;22/05/2025;580;Aprovacao de crediario
C00727;15/12/2025;206;Revisao de carteira
C00728;22/11/2024;844;Aprovacao de crediario
C00729;19/11/2024;596;Aprovacao de crediario
C00730;29/04/2025;633;Aprovacao de crediario
C00730;26/02/2026;315;Revisao de carteira
C00731;26/04/2025;703;Aprovacao de crediario
C00731;05/02/2026;252;Revisao de carteira
C00732;11/09/2025;831;Aprovacao de crediario
C00734;21/07/2024;845;Aprovacao de crediario
C00735;10/04/2025;585;Aprovacao de crediario
C00736;09/07/2025;695;Aprovacao de crediario
C00737;28/02/2025;602;Aprovacao de crediario
C00737;05/01/2026;253;Revisao de carteira
C00738;04/07/2025;596;Aprovacao de crediario
C00739;25/10/2025;546;Aprovacao de crediario
C00739;10/02/2026;249;Revisao de carteira
C00740;24/02/2025;843;Aprovacao de crediario
C00741;16/12/2024;734;Aprovacao de crediario
C00742;15/11/2025;919;Aprovacao de crediario
C00743;11/02/2025;662;Aprovacao de crediario
C00743;16/02/2026;231;Revisao de carteira
C00744;02/07/2025;687;Aprovacao de crediario
C00744;10/03/2026;734;Revisao de carteira
C00745;15/06/2025;657;Aprovacao de crediario
C00745;12/03/2026;293;Revisao de carteira
C00746;09/07/2024;694;Aprovacao de crediario
C00746;14/07/2025;234;Revisao de carteira
C00747;05/01/2025;672;Aprovacao de crediario
C00747;29/12/2025;653;Revisao de carteira
C00750;28/01/2025;438;Aprovacao de crediario
C00750;22/12/2025;372;Revisao de carteira
C00751;10/10/2024;878;Aprovacao de crediario
C00753;26/02/2025;695;Aprovacao de crediario
C00755;25/07/2025;681;Aprovacao de crediario
C00755;07/03/2026;621;Revisao de carteira
C00756;21/09/2024;657;Aprovacao de crediario
C00757;06/11/2025;686;Aprovacao de crediario
C00757;25/02/2026;255;Revisao de carteira
C00758;18/08/2024;542;Aprovacao de crediario
C00758;28/08/2025;256;Revisao de carteira
