id_contrato;data_ocorrencia;tipo_ocorrencia;canal
C02038;06/09/2025;Segunda via de boleto;WhatsApp
C02043;03/04/2025;Segunda via de boleto;Telefone
C02043;14/05/2025;Segunda via de boleto;Loja
C02043;04/09/2025;Negociacao de divida;WhatsApp
C02044;11/12/2025;Negociacao de divida;WhatsApp
C02045;06/11/2025;Segunda via de boleto;WhatsApp
C02045;07/02/2026;Negociacao de divida;WhatsApp
C02046;28/11/2025;Segunda via de boleto;WhatsApp
C02046;08/12/2025;Segunda via de boleto;WhatsApp
C02047;23/01/2026;Segunda via de boleto;WhatsApp
C02048;11/09/2025;Segunda via de boleto;WhatsApp
C02049;27/09/2025;Negociacao de divida;Telefone
C02051;07/03/2026;Negociacao de divida;WhatsApp
C02052;19/05/2025;Segunda via de boleto;Telefone
C02052;10/07/2025;Duvida sobre produto;Loja
C02052;07/08/2025;Atualizacao cadastral;Loja
C02055;27/02/2025;Segunda via de boleto;Loja
C02055;14/04/2025;Segunda via de boleto;Telefone
C02055;16/10/2025;Negociacao de divida;Telefone
C02056;04/08/2025;Segunda via de boleto;Loja
C02056;23/09/2025;Atualizacao cadastral;Site
C02057;05/08/2025;Segunda via de boleto;Loja
C02057;04/03/2026;Negociacao de divida;Telefone
C02058;12/01/2026;Reclamacao de entrega;Loja
C02059;08/08/2025;Segunda via de boleto;Loja
C02060;12/10/2025;Atualizacao cadastral;Loja
C02061;22/08/2025;Segunda via de boleto;Telefone
C02061;13/09/2025;Segunda via de boleto;Loja
C02061;16/12/2025;Negociacao de divida;Telefone
C02062;13/10/2025;Reclamacao de entrega;WhatsApp
C02064;15/01/2026;Negociacao de divida;WhatsApp
C02065;07/07/2025;Reclamacao de entrega;Telefone
C02066;26/08/2025;Solicitacao de assistencia tecnica;Site
C02067;01/11/2025;Segunda via de boleto;Loja
C02069;21/03/2025;Segunda via de boleto;Telefone
C02069;22/07/2025;Negociacao de divida;Telefone
C02072;04/04/2025;Solicitacao de assistencia tecnica;Telefone
C02073;30/12/2024;Reclamacao de entrega;Loja
C02073;01/01/2025;Segunda via de boleto;WhatsApp
C02074;07/02/2026;Negociacao de divida;WhatsApp
C02078;14/03/2026;Solicitacao de assistencia tecnica;Site
C02080;13/07/2025;Reclamacao de entrega;Loja
C02081;09/07/2025;Segunda via de boleto;Telefone
C02081;21/09/2025;Segunda via de boleto;Telefone
C02082;10/03/2026;Negociacao de divida;WhatsApp
C02083;22/03/2025;Segunda via de boleto;Telefone
C02083;03/09/2025;Negociacao de divida;Telefone
C02084;06/06/2025;Segunda via de boleto;WhatsApp
C02084;06/12/2025;Atualizacao cadastral;Loja
C02088;17/11/2024;Reclamacao de entrega;WhatsApp
C02088;26/08/2025;Reclamacao de entrega;Site
C02090;28/02/2025;Segunda via de boleto;WhatsApp
C02093;29/05/2025;Reclamacao de entrega;WhatsApp
C02093;29/11/2025;Segunda via de boleto;Telefone
C02093;03/12/2025;Segunda via de boleto;WhatsApp
C02093;18/02/2026;Negociacao de divida;WhatsApp
C02094;04/09/2025;Duvida sobre produto;Telefone
C02098;04/10/2025;Duvida sobre produto;Loja
C02099;10/01/2026;Segunda via de boleto;Telefone
C02100;24/06/2025;Segunda via de boleto;Telefone
C02100;24/06/2025;Duvida sobre produto;Loja
C02100;12/12/2025;Duvida sobre produto;Telefone
C02101;08/09/2025;Solicitacao de assistencia tecnica;WhatsApp
C02101;17/10/2025;Duvida sobre produto;Loja
C02102;06/10/2025;Negociacao de divida;WhatsApp
C02102;07/10/2025;Duvida sobre produto;Site
C02103;01/07/2025;Negociacao de divida;WhatsApp
C02104;25/06/2024;Reclamacao de entrega;Loja
C02105;03/03/2025;Reclamacao de entrega;Site
C02105;28/06/2025;Duvida sobre produto;Telefone
C02107;26/02/2026;Negociacao de divida;WhatsApp
C02108;07/09/2025;Negociacao de divida;Telefone
C02109;31/10/2025;Segunda via de boleto;WhatsApp
C02109;28/02/2026;Negociacao de divida;Telefone
C02111;27/01/2026;Solicitacao de assistencia tecnica;WhatsApp
C02114;09/03/2025;Reclamacao de entrega;Telefone
C02114;09/07/2025;Atualizacao cadastral;Loja
C02114;14/01/2026;Negociacao de divida;WhatsApp
C02114;26/01/2026;Atualizacao cadastral;Telefone
C02120;17/10/2025;Segunda via de boleto;Loja
C02121;05/09/2025;Segunda via de boleto;WhatsApp
C02123;01/03/2026;Negociacao de divida;WhatsApp
C02127;19/01/2026;Segunda via de boleto;Telefone
C02127;21/02/2026;Negociacao de divida;Telefone
C02131;10/02/2026;Negociacao de divida;WhatsApp
C02132;22/12/2025;Solicitacao de assistencia tecnica;Site
C02133;16/08/2025;Segunda via de boleto;Telefone
C02133;16/09/2025;Reclamacao de entrega;Telefone
C02137;30/11/2025;Segunda via de boleto;WhatsApp
C02137;01/02/2026;Negociacao de divida;Telefone
C02140;22/02/2026;Solicitacao de assistencia tecnica;Telefone
C02142;30/12/2025;Negociacao de divida;WhatsApp
C02143;05/01/2026;Segunda via de boleto;Telefone
C02143;23/02/2026;Negociacao de divida;WhatsApp
C02144;27/09/2025;Reclamacao de entrega;WhatsApp
C02145;18/06/2025;Segunda via de boleto;WhatsApp
C02146;28/05/2025;Atualizacao cadastral;Loja
C02146;24/06/2025;Segunda via de boleto;Loja
C02146;25/08/2025;Segunda via de boleto;WhatsApp
C02148;24/10/2025;Segunda via de boleto;WhatsApp
C02148;20/11/2025;Segunda via de boleto;WhatsApp
C02148;02/01/2026;Segunda via de boleto;Loja
C02149;29/09/2025;Segunda via de boleto;Telefone
C02149;24/02/2026;Negociacao de divida;Telefone
C02150;22/10/2025;Segunda via de boleto;Telefone
C02150;08/01/2026;Segunda via de boleto;Telefone
C02152;02/07/2025;Duvida sobre produto;Site
C02152;13/02/2026;Negociacao de divida;WhatsApp
C02154;02/06/2025;Segunda via de boleto;WhatsApp
C02155;06/03/2025;Atualizacao cadastral;Telefone
C02155;09/03/2025;Segunda via de boleto;Telefone
C02156;13/02/2025;Segunda via de boleto;Loja
C02156;05/05/2025;Segunda via de boleto;Loja
C02157;26/03/2025;Atualizacao cadastral;Telefone
C02158;28/02/2026;Negociacao de divida;Telefone
C02161;12/10/2025;Segunda via de boleto;Loja
C02161;26/12/2025;Segunda via de boleto;Loja
C02161;02/02/2026;Negociacao de divida;Telefone
C02162;02/05/2025;Solicitacao de assistencia tecnica;Site
C02162;07/07/2025;Atualizacao cadastral;Telefone
C02163;29/07/2025;Reclamacao de entrega;Telefone
C02166;03/07/2025;Segunda via de boleto;WhatsApp
C02167;30/11/2024;Segunda via de boleto;Loja
C02167;19/01/2025;Segunda via de boleto;Telefone
C02167;20/01/2025;Segunda via de boleto;Loja
C02172;21/12/2025;Segunda via de boleto;Loja
C02174;28/11/2025;Solicitacao de assistencia tecnica;Telefone
C02177;22/02/2025;Segunda via de boleto;Telefone
C02177;16/09/2025;Negociacao de divida;WhatsApp
C02179;01/02/2026;Negociacao de divida;WhatsApp
C02182;11/03/2026;Negociacao de divida;Telefone
C02184;06/12/2025;Atualizacao cadastral;Telefone
C02184;15/12/2025;Segunda via de boleto;Telefone
C02185;05/03/2025;Segunda via de boleto;Loja
C02189;03/10/2025;Segunda via de boleto;WhatsApp
C02189;29/11/2025;Segunda via de boleto;Telefone
C02189;07/12/2025;Solicitacao de assistencia tecnica;WhatsApp
C02189;13/12/2025;Atualizacao cadastral;Loja
C02189;26/02/2026;Negociacao de divida;WhatsApp
C02194;28/10/2025;Segunda via de boleto;WhatsApp
C02195;25/02/2026;Negociacao de divida;WhatsApp
C02196;15/02/2026;Negociacao de divida;WhatsApp
C02197;16/11/2025;Reclamacao de entrega;Telefone
C02202;07/10/2025;Segunda via de boleto;WhatsApp
C02203;20/02/2026;Atualizacao cadastral;Telefone
C02205;18/02/2026;Atualizacao cadastral;Telefone
C02206;11/04/2025;Atualizacao cadastral;Telefone
C02206;27/05/2025;Duvida sobre produto;Telefone
C02206;22/08/2025;Reclamacao de entrega;Telefone
C02206;12/12/2025;Solicitacao de assistencia tecnica;Loja
C02207;15/06/2025;Negociacao de divida;WhatsApp
C02209;18/05/2025;Reclamacao de entrega;Site
C02211;13/03/2026;Negociacao de divida;WhatsApp
C02212;07/05/2025;Solicitacao de assistencia tecnica;Telefone
C02212;19/07/2025;Segunda via de boleto;Telefone
C02212;30/12/2025;Reclamacao de entrega;Telefone
C02214;06/05/2025;Reclamacao de entrega;WhatsApp
C02214;17/12/2025;Atualizacao cadastral;Loja
C02217;13/09/2024;Duvida sobre produto;Telefone
C02217;26/03/2025;Segunda via de boleto;Telefone
C02217;01/08/2025;Duvida sobre produto;Site
C02218;02/03/2026;Negociacao de divida;WhatsApp
C02219;01/09/2025;Atualizacao cadastral;Site
C02222;19/03/2025;Atualizacao cadastral;Site
C02222;27/06/2025;Segunda via de boleto;Loja
C02224;02/07/2025;Reclamacao de entrega;Loja
C02226;13/03/2026;Negociacao de divida;WhatsApp
C02227;07/10/2025;Duvida sobre produto;Telefone
C02227;08/11/2025;Segunda via de boleto;Loja
C02227;04/12/2025;Segunda via de boleto;Loja
C02227;10/12/2025;Segunda via de boleto;Loja
C02227;17/12/2025;Atualizacao cadastral;Loja
C02232;04/03/2025;Reclamacao de entrega;Loja
C02233;21/01/2026;Negociacao de divida;Telefone
C02235;16/07/2025;Segunda via de boleto;Telefone
C02236;08/03/2026;Negociacao de divida;WhatsApp
C02237;28/02/2025;Atualizacao cadastral;WhatsApp
C02238;17/12/2025;Reclamacao de entrega;WhatsApp
C02240;05/11/2025;Segunda via de boleto;WhatsApp
C02240;09/01/2026;Atualizacao cadastral;Telefone
C02240;09/02/2026;Negociacao de divida;Telefone
C02242;09/11/2025;Segunda via de boleto;Telefone
C02242;09/01/2026;Segunda via de boleto;WhatsApp
C02242;21/01/2026;Reclamacao de entrega;Site
C02245;19/07/2025;Segunda via de boleto;WhatsApp
C02247;12/08/2025;Segunda via de boleto;Telefone
C02247;10/01/2026;Reclamacao de entrega;Loja
C02248;03/02/2026;Negociacao de divida;Telefone
C02249;23/08/2025;Segunda via de boleto;WhatsApp
C02249;22/09/2025;Duvida sobre produto;Telefone
C02249;17/11/2025;Segunda via de boleto;Telefone
C02249;21/11/2025;Segunda via de boleto;WhatsApp
C02249;04/02/2026;Negociacao de divida;WhatsApp
C02249;05/03/2026;Reclamacao de entrega;Telefone
C02250;02/03/2025;Segunda via de boleto;Telefone
C02252;17/05/2025;Atualizacao cadastral;Site
C02252;29/10/2025;Duvida sobre produto;Site
C02252;20/01/2026;Negociacao de divida;WhatsApp
C02257;21/10/2025;Reclamacao de entrega;Loja
C02259;11/07/2025;Segunda via de boleto;Loja
C02260;27/12/2025;Duvida sobre produto;WhatsApp
C02262;08/10/2025;Duvida sobre produto;Site
C02262;04/02/2026;Atualizacao cadastral;Site
C02264;26/09/2025;Atualizacao cadastral;Telefone
C02264;01/02/2026;Negociacao de divida;WhatsApp
C02265;05/03/2026;Negociacao de divida;Telefone
C02267;03/09/2025;Reclamacao de entrega;Site
C02267;28/12/2025;Segunda via de boleto;Loja
C02268;14/12/2025;Segunda via de boleto;WhatsApp
C02268;21/01/2026;Atualizacao cadastral;Site
C02273;19/06/2025;Segunda via de boleto;Loja
C02273;12/10/2025;Negociacao de divida;Telefone
C02274;23/01/2025;Segunda via de boleto;WhatsApp
C02274;07/03/2025;Segunda via de boleto;Loja
C02277;10/12/2025;Reclamacao de entrega;WhatsApp
C02277;19/02/2026;Reclamacao de entrega;Telefone
C02280;14/01/2025;Solicitacao de assistencia tecnica;Loja
C02286;10/03/2026;Solicitacao de assistencia tecnica;Telefone
C02287;25/11/2025;Solicitacao de assistencia tecnica;WhatsApp
C02288;04/09/2025;Duvida sobre produto;WhatsApp
C02289;23/02/2026;Negociacao de divida;WhatsApp
C02290;13/07/2025;Atualizacao cadastral;Telefone
C02290;18/02/2026;Duvida sobre produto;Site
C02291;25/08/2025;Segunda via de boleto;Telefone
C02291;05/10/2025;Segunda via de boleto;Telefone
C02291;12/10/2025;Solicitacao de assistencia tecnica;WhatsApp
C02291;11/01/2026;Segunda via de boleto;Telefone
C02291;13/03/2026;Negociacao de divida;Telefone
C02292;30/11/2025;Reclamacao de entrega;Telefone
C02293;20/07/2025;Reclamacao de entrega;Telefone
C02293;26/01/2026;Negociacao de divida;WhatsApp
C02294;19/02/2026;Negociacao de divida;Telefone
C02300;30/08/2025;Segunda via de boleto;Telefone
C02300;21/12/2025;Segunda via de boleto;Loja
C02300;22/12/2025;Solicitacao de assistencia tecnica;Telefone
C02300;11/02/2026;Atualizacao cadastral;Site
C02302;14/09/2025;Segunda via de boleto;Loja
C02303;27/09/2025;Solicitacao de assistencia tecnica;Loja
C02303;17/02/2026;Negociacao de divida;Telefone
C02306;14/02/2025;Segunda via de boleto;Telefone
C02306;08/05/2025;Solicitacao de assistencia tecnica;Site
C02306;06/09/2025;Negociacao de divida;Telefone
C02310;02/12/2024;Segunda via de boleto;Loja
C02310;26/02/2025;Segunda via de boleto;Loja
C02310;14/05/2025;Segunda via de boleto;Telefone
C02310;17/06/2025;Negociacao de divida;Telefone
C02310;02/07/2025;Duvida sobre produto;Site
C02312;01/06/2025;Reclamacao de entrega;Loja
C02313;06/06/2025;Reclamacao de entrega;Telefone
C02314;08/09/2025;Duvida sobre produto;WhatsApp
C02317;25/11/2025;Negociacao de divida;WhatsApp
C02319;24/01/2025;Segunda via de boleto;Loja
C02319;11/08/2025;Atualizacao cadastral;Telefone
C02321;23/03/2025;Segunda via de boleto;Telefone
C02321;05/10/2025;Negociacao de divida;WhatsApp
C02322;12/07/2025;Segunda via de boleto;Telefone
C02322;10/10/2025;Reclamacao de entrega;WhatsApp
C02322;08/12/2025;Negociacao de divida;WhatsApp
C02324;05/08/2025;Segunda via de boleto;Telefone
C02324;25/02/2026;Negociacao de divida;WhatsApp
C02325;21/06/2025;Segunda via de boleto;Telefone
C02325;23/06/2025;Solicitacao de assistencia tecnica;Site
C02326;05/10/2025;Reclamacao de entrega;Loja
C02326;11/12/2025;Reclamacao de entrega;Telefone
C02327;13/06/2025;Atualizacao cadastral;Loja
C02327;30/06/2025;Solicitacao de assistencia tecnica;Telefone
C02327;02/12/2025;Segunda via de boleto;Loja
C02328;30/10/2024;Solicitacao de assistencia tecnica;Site
C02329;18/09/2025;Segunda via de boleto;WhatsApp
C02331;25/11/2025;Negociacao de divida;WhatsApp
C02332;28/11/2025;Reclamacao de entrega;Telefone
C02332;06/12/2025;Reclamacao de entrega;WhatsApp
C02335;21/08/2025;Segunda via de boleto;Loja
C02335;07/10/2025;Negociacao de divida;WhatsApp
C02337;16/12/2025;Segunda via de boleto;Telefone
C02338;03/02/2026;Atualizacao cadastral;Site
C02340;17/11/2024;Segunda via de boleto;Telefone
C02340;02/06/2025;Negociacao de divida;WhatsApp
C02341;31/10/2025;Segunda via de boleto;Loja
C02341;24/01/2026;Duvida sobre produto;Telefone
C02342;05/09/2025;Segunda via de boleto;Loja
C02346;02/09/2025;Reclamacao de entrega;Loja
C02346;18/11/2025;Reclamacao de entrega;Site
C02348;25/08/2025;Reclamacao de entrega;Site
C02350;12/12/2025;Reclamacao de entrega;Loja
C02352;15/10/2025;Segunda via de boleto;WhatsApp
C02352;10/01/2026;Segunda via de boleto;Telefone
C02354;19/07/2025;Segunda via de boleto;Loja
C02354;27/08/2025;Segunda via de boleto;WhatsApp
C02354;26/12/2025;Reclamacao de entrega;Telefone
C02354;15/02/2026;Negociacao de divida;Telefone
C02355;10/09/2025;Segunda via de boleto;Telefone
C02356;24/10/2025;Solicitacao de assistencia tecnica;Telefone
C02356;20/12/2025;Reclamacao de entrega;Site
C02357;02/08/2025;Atualizacao cadastral;Loja
C02357;17/11/2025;Duvida sobre produto;Telefone
C02359;08/03/2026;Duvida sobre produto;Site
C02360;25/11/2024;Duvida sobre produto;Loja
C02360;19/05/2025;Reclamacao de entrega;Telefone
C02361;02/05/2025;Segunda via de boleto;Loja
C02361;11/06/2025;Negociacao de divida;Telefone
C02363;02/11/2025;Reclamacao de entrega;Loja
C02363;07/12/2025;Segunda via de boleto;Loja
C02363;25/01/2026;Reclamacao de entrega;Loja
C02364;15/10/2025;Duvida sobre produto;Loja
C02366;24/05/2025;Atualizacao cadastral;Loja
C02366;28/10/2025;Duvida sobre produto;Site
C02366;30/11/2025;Negociacao de divida;WhatsApp
C02368;11/12/2024;Reclamacao de entrega;Site
C02369;16/02/2026;Negociacao de divida;WhatsApp
C02372;29/09/2024;Reclamacao de entrega;Loja
C02372;15/03/2025;Negociacao de divida;Telefone
C02373;04/03/2025;Segunda via de boleto;WhatsApp
C02373;04/11/2025;Negociacao de divida;Telefone
C02374;22/11/2025;Segunda via de boleto;WhatsApp
C02374;29/11/2025;Segunda via de boleto;Telefone
C02374;07/02/2026;Negociacao de divida;WhatsApp
C02381;08/05/2025;Segunda via de boleto;Telefone
C02381;27/11/2025;Solicitacao de assistencia tecnica;Telefone
C02382;26/05/2025;Atualizacao cadastral;Loja
C02383;01/01/2026;Solicitacao de assistencia tecnica;Site
C02383;14/01/2026;Atualizacao cadastral;Site
C02383;22/02/2026;Negociacao de divida;WhatsApp
C02385;22/02/2025;Solicitacao de assistencia tecnica;Loja
C02387;18/09/2025;Atualizacao cadastral;Loja
C02388;17/04/2025;Reclamacao de entrega;Telefone
C02388;30/06/2025;Negociacao de divida;WhatsApp
C02389;07/02/2026;Solicitacao de assistencia tecnica;Telefone
C02393;21/11/2025;Segunda via de boleto;Loja
C02396;03/02/2026;Solicitacao de assistencia tecnica;Site
C02397;06/12/2025;Atualizacao cadastral;WhatsApp
C02397;09/01/2026;Atualizacao cadastral;Site
C02398;26/09/2025;Reclamacao de entrega;Telefone
C02399;14/10/2025;Atualizacao cadastral;WhatsApp
C02401;13/12/2024;Segunda via de boleto;Telefone
C02401;12/07/2025;Negociacao de divida;Telefone
C02402;01/03/2026;Negociacao de divida;WhatsApp
C02403;28/07/2025;Segunda via de boleto;Loja
C02403;05/10/2025;Duvida sobre produto;Loja
C02403;13/10/2025;Segunda via de boleto;WhatsApp
C02403;07/11/2025;Segunda via de boleto;Loja
C02403;20/01/2026;Segunda via de boleto;WhatsApp
C02403;30/01/2026;Reclamacao de entrega;Site
C02403;13/02/2026;Negociacao de divida;WhatsApp
C02404;16/01/2025;Segunda via de boleto;Loja
C02405;08/08/2025;Solicitacao de assistencia tecnica;Telefone
C02405;25/09/2025;Segunda via de boleto;WhatsApp
C02405;17/10/2025;Solicitacao de assistencia tecnica;Telefone
C02408;09/11/2024;Segunda via de boleto;Telefone
C02408;09/01/2025;Segunda via de boleto;WhatsApp
C02411;01/02/2026;Negociacao de divida;Telefone
C02412;27/11/2025;Segunda via de boleto;Telefone
C02413;25/10/2025;Segunda via de boleto;Telefone
C02413;24/02/2026;Negociacao de divida;WhatsApp
C02415;05/08/2025;Atualizacao cadastral;Telefone
C02418;18/11/2024;Duvida sobre produto;WhatsApp
C02418;16/01/2025;Solicitacao de assistencia tecnica;WhatsApp
C02418;17/01/2025;Segunda via de boleto;WhatsApp
C02419;13/07/2025;Reclamacao de entrega;WhatsApp
C02421;02/07/2025;Atualizacao cadastral;WhatsApp
C02422;29/04/2025;Solicitacao de assistencia tecnica;WhatsApp
C02422;30/12/2025;Negociacao de divida;WhatsApp
C02423;06/12/2025;Segunda via de boleto;Loja
C02424;05/09/2025;Segunda via de boleto;Loja
C02424;07/01/2026;Segunda via de boleto;Loja
C02424;19/02/2026;Negociacao de divida;Telefone
C02425;12/04/2025;Segunda via de boleto;Loja
C02425;07/06/2025;Negociacao de divida;Telefone
C02426;01/08/2025;Segunda via de boleto;WhatsApp
C02427;20/10/2025;Negociacao de divida;WhatsApp
C02430;21/05/2025;Reclamacao de entrega;Loja
C02430;09/01/2026;Duvida sobre produto;WhatsApp
C02431;16/06/2025;Reclamacao de entrega;WhatsApp
C02432;18/02/2026;Negociacao de divida;Telefone
C02435;12/05/2025;Negociacao de divida;WhatsApp
C02436;03/11/2024;Segunda via de boleto;Telefone
C02438;03/02/2026;Negociacao de divida;Telefone
C02439;13/03/2026;Negociacao de divida;WhatsApp
C02441;14/01/2025;Segunda via de boleto;Loja
C02444;06/11/2024;Solicitacao de assistencia tecnica;Site
C02445;18/03/2025;Solicitacao de assistencia tecnica;Loja
C02446;05/06/2025;Solicitacao de assistencia tecnica;Site
C02447;30/12/2025;Duvida sobre produto;Site
C02447;23/02/2026;Negociacao de divida;WhatsApp
C02448;07/03/2025;Negociacao de divida;WhatsApp
C02448;29/04/2025;Reclamacao de entrega;Site
C02450;23/04/2025;Solicitacao de assistencia tecnica;Loja
C02451;23/05/2025;Negociacao de divida;Telefone
C02452;18/06/2025;Solicitacao de assistencia tecnica;Site
C02452;23/11/2025;Segunda via de boleto;Telefone
C02453;12/09/2025;Segunda via de boleto;Loja
C02453;22/09/2025;Segunda via de boleto;Loja
C02453;22/01/2026;Atualizacao cadastral;WhatsApp
C02453;16/02/2026;Negociacao de divida;Telefone
C02454;21/02/2026;Negociacao de divida;Telefone
C02458;16/11/2025;Segunda via de boleto;WhatsApp
C02458;18/12/2025;Segunda via de boleto;WhatsApp
C02460;27/11/2025;Segunda via de boleto;Loja
C02462;20/10/2025;Duvida sobre produto;Loja
C02463;19/08/2025;Segunda via de boleto;WhatsApp
C02464;15/03/2026;Duvida sobre produto;Telefone
C02466;07/02/2025;Segunda via de boleto;Telefone
C02466;15/06/2025;Segunda via de boleto;WhatsApp
C02466;16/07/2025;Segunda via de boleto;WhatsApp
C02469;04/08/2025;Duvida sobre produto;Site
C02469;16/08/2025;Segunda via de boleto;WhatsApp
C02469;29/10/2025;Segunda via de boleto;Telefone
C02469;26/12/2025;Segunda via de boleto;Telefone
C02471;28/09/2025;Solicitacao de assistencia tecnica;Site
C02471;29/09/2025;Segunda via de boleto;Loja
C02473;01/08/2025;Segunda via de boleto;Telefone
C02474;17/10/2025;Segunda via de boleto;Telefone
C02475;14/08/2025;Segunda via de boleto;Loja
C02475;07/12/2025;Solicitacao de assistencia tecnica;Loja
C02477;06/02/2026;Negociacao de divida;Telefone
C02478;24/09/2025;Segunda via de boleto;Telefone
C02480;15/07/2025;Atualizacao cadastral;Site
C02481;13/02/2025;Segunda via de boleto;Telefone
C02481;14/10/2025;Negociacao de divida;Telefone
C02482;20/08/2025;Segunda via de boleto;Telefone
C02482;07/02/2026;Negociacao de divida;Telefone
C02485;14/11/2024;Reclamacao de entrega;Loja
C02487;01/08/2025;Duvida sobre produto;Site
C02489;03/02/2026;Negociacao de divida;WhatsApp
C02491;11/02/2025;Segunda via de boleto;Telefone
C02491;09/05/2025;Duvida sobre produto;Site
C02492;12/07/2025;Segunda via de boleto;Loja
C02493;23/10/2025;Segunda via de boleto;WhatsApp
C02493;07/11/2025;Atualizacao cadastral;WhatsApp
C02493;16/01/2026;Atualizacao cadastral;WhatsApp
C02494;07/10/2025;Reclamacao de entrega;Site
C02495;24/08/2025;Negociacao de divida;WhatsApp
C02498;22/03/2025;Atualizacao cadastral;Loja
C02498;22/06/2025;Segunda via de boleto;Telefone
C02499;06/09/2025;Solicitacao de assistencia tecnica;WhatsApp
C02500;02/10/2025;Duvida sobre produto;Loja
C02500;25/12/2025;Segunda via de boleto;WhatsApp
C02500;01/01/2026;Segunda via de boleto;Loja
C02501;22/02/2026;Negociacao de divida;WhatsApp
C02503;15/07/2025;Segunda via de boleto;Telefone
C02503;18/10/2025;Segunda via de boleto;Loja
C02503;02/03/2026;Negociacao de divida;Telefone
C02504;08/02/2026;Negociacao de divida;WhatsApp
C02505;04/09/2025;Reclamacao de entrega;Loja
C02505;27/02/2026;Reclamacao de entrega;Telefone
C02506;15/02/2026;Negociacao de divida;Telefone
C02508;11/12/2025;Segunda via de boleto;Telefone
C02510;03/03/2026;Solicitacao de assistencia tecnica;Site
C02511;08/12/2024;Segunda via de boleto;WhatsApp
C02511;01/02/2025;Segunda via de boleto;Telefone
C02511;24/02/2025;Atualizacao cadastral;Loja
C02513;13/03/2025;Segunda via de boleto;WhatsApp
C02513;13/03/2025;Segunda via de boleto;Telefone
C02516;14/10/2025;Segunda via de boleto;Loja
C02518;28/10/2025;Atualizacao cadastral;Telefone
C02519;04/05/2025;Reclamacao de entrega;Telefone
C02520;23/11/2025;Duvida sobre produto;WhatsApp
C02522;18/02/2025;Segunda via de boleto;Loja
C02523;28/02/2025;Segunda via de boleto;WhatsApp
C02523;05/07/2025;Duvida sobre produto;Telefone
C02524;12/05/2025;Duvida sobre produto;Site
C02524;12/12/2025;Duvida sobre produto;Loja
C02524;08/01/2026;Segunda via de boleto;Telefone
C02525;20/01/2026;Negociacao de divida;WhatsApp
C02527;03/01/2026;Atualizacao cadastral;Site
C02528;07/04/2025;Reclamacao de entrega;Telefone
C02528;31/08/2025;Duvida sobre produto;WhatsApp
C02530;16/07/2025;Reclamacao de entrega;Telefone
C02530;10/01/2026;Segunda via de boleto;WhatsApp
C02531;24/02/2026;Negociacao de divida;Telefone
C02536;08/08/2025;Segunda via de boleto;Telefone
C02538;11/08/2025;Duvida sobre produto;Loja
C02538;15/02/2026;Duvida sobre produto;Site
C02538;16/02/2026;Negociacao de divida;WhatsApp
C02539;19/09/2025;Segunda via de boleto;WhatsApp
C02539;16/11/2025;Negociacao de divida;WhatsApp
C02539;19/11/2025;Reclamacao de entrega;Telefone
C02541;13/06/2025;Atualizacao cadastral;Telefone
C02541;15/06/2025;Negociacao de divida;WhatsApp
C02542;27/01/2026;Negociacao de divida;WhatsApp
C02543;12/03/2025;Segunda via de boleto;Telefone
C02546;21/11/2025;Reclamacao de entrega;WhatsApp
C02546;03/01/2026;Atualizacao cadastral;Loja
C02550;22/12/2025;Segunda via de boleto;WhatsApp
C02550;27/12/2025;Segunda via de boleto;WhatsApp
C02551;12/03/2025;Segunda via de boleto;Telefone
C02551;21/06/2025;Duvida sobre produto;Telefone
C02552;20/02/2025;Reclamacao de entrega;Site
C02552;21/06/2025;Atualizacao cadastral;Site
C02553;13/10/2025;Atualizacao cadastral;WhatsApp
C02553;04/03/2026;Negociacao de divida;WhatsApp
C02555;09/08/2025;Segunda via de boleto;Loja
C02558;19/10/2025;Segunda via de boleto;WhatsApp
C02562;16/10/2025;Duvida sobre produto;Site
C02563;22/06/2025;Solicitacao de assistencia tecnica;WhatsApp
C02563;25/02/2026;Reclamacao de entrega;Telefone
C02565;19/02/2026;Solicitacao de assistencia tecnica;Site
C02566;09/01/2026;Segunda via de boleto;Loja
C02566;16/02/2026;Negociacao de divida;Telefone
C02567;28/01/2026;Negociacao de divida;Telefone
C02569;26/07/2025;Segunda via de boleto;Loja
C02569;26/12/2025;Segunda via de boleto;Loja
C02569;13/02/2026;Reclamacao de entrega;Telefone
C02569;15/03/2026;Negociacao de divida;Telefone
C02571;12/08/2025;Segunda via de boleto;Telefone
C02571;05/10/2025;Segunda via de boleto;Loja
C02571;07/10/2025;Segunda via de boleto;Telefone
C02572;16/01/2025;Duvida sobre produto;Loja
C02573;05/08/2025;Segunda via de boleto;WhatsApp
C02574;11/01/2025;Solicitacao de assistencia tecnica;Loja
C02574;12/03/2025;Segunda via de boleto;Telefone
C02574;18/05/2025;Segunda via de boleto;Loja
C02574;14/07/2025;Negociacao de divida;Telefone
C02575;09/12/2025;Duvida sobre produto;Site
C02577;23/08/2025;Segunda via de boleto;Loja
C02579;17/09/2024;Segunda via de boleto;Telefone
C02582;23/08/2025;Reclamacao de entrega;Loja
C02584;26/08/2025;Atualizacao cadastral;Telefone
C02585;20/02/2025;Segunda via de boleto;Loja
C02585;06/04/2025;Segunda via de boleto;Telefone
C02585;17/08/2025;Negociacao de divida;Telefone
C02587;05/02/2026;Solicitacao de assistencia tecnica;Telefone
C02587;11/02/2026;Negociacao de divida;Telefone
